url,transferSize,decodedBodySize,resourceCount,scriptCount,imageCount,divCount,Runtime,RAPL package-0 (J),RAPL package-0-core (J),RAPL package-0-uncore (J),INA system energy (J)
dienstdommelvallei.nl,20124,98635,58,23,5,107,4.165276,2.1452203,1.121561,0.000122,5.206645
dienstdommelvallei.nl,20124,98635,58,23,5,107,4.161542,1.5788319,0.891726,0,3.7160969
dienstdommelvallei.nl,20124,98635,58,23,5,107,4.1597447,1.7942519,0.89614904,0,3.595646
senzer.nl/contact,13544,51408,58,26,22,351,4.614101,6.9861736,4.0726843,0,15.508057
senzer.nl/contact,13544,51408,58,26,22,351,4.5096717,5.3795424,3.2351007,0,12.022393
senzer.nl/contact,13544,51408,58,26,22,351,4.5104427,5.702388,3.258638,0.000122,12.145442
senzer.nl/contact,13544,51408,58,26,22,351,4.5213165,5.797873,3.3809462,0,12.180418
senzer.nl/contact,13544,51408,58,26,22,351,4.4681706,5.3399878,3.1885533,0.000183,11.314943
ijsselgemeenten.nl,21761,119660,62,24,5,119,4.236394,1.8685806,0.9873117,0,5.0891275
ijsselgemeenten.nl,21761,119660,62,24,5,119,4.28059,2.3392158,1.1053178,0.000122,4.727257
ijsselgemeenten.nl,21761,119660,62,24,5,119,4.256484,1.7794054,0.93310183,0,4.100775
ijsselgemeenten.nl,21761,119660,62,24,5,119,4.280917,1.860142,1.008883,0,3.976428
ijsselgemeenten.nl,21761,119660,62,24,5,119,4.284527,2.1538389,0.95627105,0.000061,4.967292
ggdgelderlandzuid.nl,19607,85343,42,26,10,219,4.1728864,6.148575,2.3600726,0,12.937382
ggdgelderlandzuid.nl,19607,85343,42,26,10,219,4.253845,1.7043095,0.9288924,0,3.6074543
ggdgelderlandzuid.nl,19607,85343,42,26,10,219,4.16181,2.499385,0.9951913,0.000183,5.527919
ggdgelderlandzuid.nl,19607,85343,42,26,10,219,4.2472825,2.1612005,1.0966151,0,4.7490664
ggdgelderlandzuid.nl,19607,85343,42,26,10,219,4.239016,1.7981801,0.9553304,0.000183,4.394991
almere.nl,15550,15250,17,8,3,123,4.949296,4.358836,2.9109645,0,10.909595
almere.nl,15550,15250,17,8,3,123,4.2207108,1.8300233,0.60655946,0,3.6288261
almere.nl,15550,15250,17,8,3,123,4.247512,1.2201486,0.49983436,0.000061,3.2484856
almere.nl,15550,15250,17,8,3,123,4.2028832,0.8769667,0.33222574,0,2.173952
almere.nl,15550,15250,17,8,3,123,4.240202,0.68291616,0.2909869,0,1.5794888
nlarbeidsinspectie.nl,54290,259828,28,60,8,89,4.1194406,3.0887618,1.2233417,0,7.385166
nlarbeidsinspectie.nl,54290,259828,28,60,8,89,4.0893993,2.691953,1.039716,0,5.0862083
nlarbeidsinspectie.nl,54290,259828,28,60,8,89,4.093821,2.9002087,1.1386862,0.000245,5.637515
nlarbeidsinspectie.nl,54290,259828,28,60,8,89,4.1591854,3.0441525,1.2095461,0,5.659562
nlarbeidsinspectie.nl,54290,259828,28,60,8,89,4.1487055,2.7674046,1.0862498,0,5.6235895
amsterdam.nl,73498,660094,2,3,0,77,4.171843,7.8222227,4.513826,0.000061,16.627522
amsterdam.nl,73498,660094,2,3,0,77,4.11435,8.359405,4.9493146,0,17.523052
amsterdam.nl,73498,660094,2,3,0,77,4.1490836,10.113902,5.203418,0.000122,20.247631
amsterdam.nl,73498,660094,2,3,0,77,4.2363024,8.102568,4.6741476,0,17.08936
amsterdam.nl,73498,660094,2,3,0,77,4.147914,7.6415176,4.29751,0,15.063093
onderwijsinspectie.nl,51382,254907,32,58,11,79,4.121023,3.1696723,1.1473637,0.000122,7.81866
onderwijsinspectie.nl,51382,254907,32,58,11,79,4.1249766,2.913362,1.1327739,0,5.746153
onderwijsinspectie.nl,51382,254907,32,58,11,79,4.1508994,3.080191,1.231838,0.000183,5.7430363
onderwijsinspectie.nl,51382,254907,32,58,11,79,4.08964,2.8132703,1.0159892,0,5.835598
onderwijsinspectie.nl,51382,254907,32,58,11,79,4.1439443,2.7351913,1.0986707,0,5.073141
transplantatiestichting.nl,40464,162715,39,58,6,116,4.1252255,1.9194441,0.9584116,0.000122,5.1830225
transplantatiestichting.nl,40464,162715,39,58,6,116,4.1013913,1.6195414,0.8342412,0,3.430853
transplantatiestichting.nl,40464,162715,39,58,6,116,4.178569,1.9694364,0.87928456,0,4.1104975
transplantatiestichting.nl,40464,162715,39,58,6,116,4.1161838,1.8194549,0.93354195,0.000061,4.5809097
transplantatiestichting.nl,40464,162715,39,58,6,116,4.148143,1.6077073,0.85143137,0,3.1875134
raadvoorplantenrassen.nl,8039,26415,19,11,6,72,4.1378703,1.0693007,0.40540445,0.000122,3.7135162
raadvoorplantenrassen.nl,8039,26415,19,11,6,72,4.0973306,2.599485,0.42728096,0,4.5036316
raadvoorplantenrassen.nl,8039,26415,19,11,6,72,4.0898895,0.9732835,0.3885038,0,2.5224667
raadvoorplantenrassen.nl,8039,26415,19,11,6,72,4.0987515,0.80348206,0.37251282,0.000244,2.0625353
raadvoorplantenrassen.nl,8039,26415,19,11,6,72,4.0921803,0.7874782,0.24562216,0,1.7041683
nijkerk.eu,37973,235601,62,27,9,144,4.347519,2.8182304,1.282393,0,6.6828423
nijkerk.eu,37973,235601,62,27,9,144,4.405309,2.6997554,1.2733004,0.000244,5.724061
nijkerk.eu,37973,235601,62,27,9,144,4.3199716,2.143272,1.1311406,0,4.815072
nijkerk.eu,37973,235601,62,27,9,144,4.312249,2.2647908,1.2346878,0.000122,5.5221195
nijkerk.eu,37973,235601,62,27,9,144,4.3169246,2.4258993,1.2338789,0,5.6977844
tuchtcollege-gezondheidszorg.nl,50486,251490,29,57,8,81,4.1521883,2.942647,1.2233585,0,7.1772738
tuchtcollege-gezondheidszorg.nl,50486,251490,29,57,8,81,4.0995035,2.9802155,1.1108971,0.000122,5.5606318
tuchtcollege-gezondheidszorg.nl,50486,251490,29,57,8,81,4.139888,3.14415,1.2042216,0,5.7084093
tuchtcollege-gezondheidszorg.nl,50486,251490,29,57,8,81,4.1016064,2.957668,1.2317832,0.000122,5.8678093
tuchtcollege-gezondheidszorg.nl,50486,251490,29,57,8,81,4.125534,2.930915,1.1879683,0,6.0572414
medel.nl,23477,122057,103,39,54,98,4.226972,1.3253369,0.68669474,0,2.987977
medel.nl,23477,122057,103,39,54,98,4.208619,1.3822947,0.6406677,0.000062,2.9719324
medel.nl,23477,122057,103,39,54,98,4.200484,1.2104187,0.65798765,0,2.742525
medel.nl,23477,122057,103,39,54,98,4.2077384,1.8997216,0.80477035,0.000122,4.286662
medel.nl,23477,122057,103,39,54,98,4.1958895,1.2394474,0.61489546,0,3.0041552
knaw.nl,820,520,0,0,0,0,4.035812,0.19356322,0.046931267,0,1.4718513
knaw.nl,820,520,0,0,0,0,4.036607,0.19571733,0.06643653,0.000122,0.6573391
knaw.nl,820,520,0,0,0,0,4.038106,0.75866985,0.15526891,0,1.5910444
knaw.nl,820,520,0,0,0,0,4.033682,0.65515256,0.20394212,0,1.5397425
knaw.nl,820,520,0,0,0,0,4.0361185,0.6150117,0.21478128,0.000183,1.783575
provincie-utrecht.nl/politiek-bestuur/gedeputeerde-staten,12980,79330,27,12,11,71,4.134431,0.888356,0.34513074,0,1.8472214
provincie-utrecht.nl/politiek-bestuur/gedeputeerde-staten,12980,79330,27,12,11,71,4.136858,0.7641156,0.2583757,0.000061,1.9660778
provincie-utrecht.nl/politiek-bestuur/gedeputeerde-staten,12980,79330,27,12,11,71,4.1850114,0.6356654,0.23728019,0,1.5941896
provincie-utrecht.nl/politiek-bestuur/gedeputeerde-staten,12980,79330,27,12,11,71,4.1424575,0.8406315,0.358409,0,1.7019043
provincie-utrecht.nl/politiek-bestuur/gedeputeerde-staten,12980,79330,27,12,11,71,4.13871,1.6950831,0.5223135,0.000122,3.9613905
wageningen.nl,0,0,0,0,0,0,4.089929,0.539057,0.14276946,0,1.8973665
wageningen.nl,0,0,0,0,0,0,4.088406,0.7258105,0.20628452,0,1.9637222
wageningen.nl,0,0,0,0,0,0,4.051825,0.368644,0.121714175,0.000244,0.9313183
wageningen.nl,0,0,0,0,0,0,4.0880594,0.59650016,0.15556794,0,1.3395996
wageningen.nl,0,0,0,0,0,0,4.0469594,0.4962225,0.20721251,0.000244,1.506134
heuvelrug.nl,31434,184411,63,26,5,67,4.238645,2.4274268,1.1036522,0,6.0834293
heuvelrug.nl,31434,184411,63,26,5,67,4.287613,2.1283891,1.0986416,0,5.0219803
heuvelrug.nl,31434,184411,63,26,5,67,4.2956414,2.1059933,1.0423394,0.000061,4.5016575
heuvelrug.nl,31434,184411,63,26,5,67,4.3250484,2.9055202,1.292306,0,6.1147213
heuvelrug.nl,31434,184411,63,26,5,67,4.298133,2.239281,1.2203434,0.000183,5.307851
provincie.drenthe.nl/organisatie-bestuur/gedeputeerde-staten/commissaris-koning,8580,48407,51,17,6,152,4.1663675,1.3679035,0.45900726,0,4.203882
provincie.drenthe.nl/organisatie-bestuur/gedeputeerde-staten/commissaris-koning,8580,48407,51,17,6,152,4.147535,1.4910636,0.50602436,0,3.3140526
provincie.drenthe.nl/organisatie-bestuur/gedeputeerde-staten/commissaris-koning,8580,48407,51,17,6,152,4.1524673,0.9916818,0.3905456,0.000122,2.426567
provincie.drenthe.nl/organisatie-bestuur/gedeputeerde-staten/commissaris-koning,8580,48407,51,17,6,152,4.149973,1.3165839,0.4934863,0,2.4328814
provincie.drenthe.nl/organisatie-bestuur/gedeputeerde-staten/commissaris-koning,8580,48407,51,17,6,152,4.1620474,1.4318645,0.5926821,0.000245,3.277318
tubbergen.nl,70042,69742,23,4,9,102,4.091321,1.4480813,0.4433518,0,3.5188437
tubbergen.nl,70042,69742,23,4,9,102,4.08306,0.64841366,0.25244415,0,1.4772549
tubbergen.nl,70042,69742,23,4,9,102,4.0834527,0.873826,0.29192108,0.000061,2.2262602
tubbergen.nl,70042,69742,23,4,9,102,4.0835876,0.69430375,0.251858,0,1.4759188
tubbergen.nl,70042,69742,23,4,9,102,4.0853386,0.7304363,0.2551946,0,1.721487
s-hertogenbosch.nl,30037,131666,39,49,5,128,4.3871264,4.7749176,2.6987338,0.000183,11.707586
s-hertogenbosch.nl,30037,131666,39,49,5,128,4.352562,4.0092688,2.3831377,0,8.920077
s-hertogenbosch.nl,30037,131666,39,49,5,128,4.3560753,4.798811,2.5228038,0.000061,10.598684
s-hertogenbosch.nl,30037,131666,39,49,5,128,4.34692,4.0198145,2.4484553,0,8.746859
s-hertogenbosch.nl,30037,131666,39,49,5,128,4.3591175,3.908155,2.3512182,0,8.403483
kansspelautoriteit.nl,51526,51226,15,5,0,89,4.874637,4.3251963,2.767003,0.000183,10.036075
kansspelautoriteit.nl,51526,51226,15,5,0,89,4.066554,0.7948508,0.25392473,0,2.2690353
kansspelautoriteit.nl,51526,51226,15,5,0,89,4.074681,0.94823885,0.30813932,0.000183,1.9984646
kansspelautoriteit.nl,51526,51226,15,5,0,89,4.0815387,0.5211401,0.22465086,0,1.2311049
kansspelautoriteit.nl,51526,51226,15,5,0,89,4.07117,1.0180066,0.37245095,0,2.132351
sliedrecht.nl,10186,39962,61,35,17,82,4.195243,1.9681005,0.7824967,0.000122,4.1307917
sliedrecht.nl,10186,39962,61,35,17,82,4.219254,1.5492096,0.5935252,0,3.257513
sliedrecht.nl,10186,39962,61,35,17,82,4.2000313,1.5736008,0.5842807,0,3.4311705
sliedrecht.nl,10186,39962,61,35,17,82,4.220468,1.4216602,0.59183455,0.000061,3.0044403
sliedrecht.nl,10186,39962,61,35,17,82,4.23296,1.2848017,0.53451985,0,2.6603193
recreatieschapvoorneputten.nl/default.aspx,11412,30096,32,18,2,92,4.888084,3.379182,1.5029709,0.000244,7.377038
recreatieschapvoorneputten.nl/default.aspx,11412,30096,32,18,2,92,4.3367686,2.946243,1.1934478,0,6.2725544
recreatieschapvoorneputten.nl/default.aspx,11412,30096,32,18,2,92,4.320309,2.2268114,0.9725709,0,4.9392176
recreatieschapvoorneputten.nl/default.aspx,11412,30096,32,18,2,92,4.340687,2.2472062,0.95590466,0.000061,4.762636
recreatieschapvoorneputten.nl/default.aspx,11412,30096,32,18,2,92,4.388176,2.0785017,0.98235667,0,4.4549294
eerstekamer.nl/commissies/fin,39426,39126,0,0,0,4,4.037991,0.86383986,0.2804743,0.000244,2.8413353
eerstekamer.nl/commissies/fin,39426,39126,0,0,0,4,4.0701194,0.91749406,0.11678815,0,1.8850107
eerstekamer.nl/commissies/fin,39426,39126,0,0,0,4,4.0426407,0.6788957,0.1356281,0,1.579566
eerstekamer.nl/commissies/fin,39426,39126,0,0,0,4,4.039646,0.77228427,0.16578662,0.000183,1.7121458
eerstekamer.nl/commissies/fin,39426,39126,0,0,0,4,4.040314,0.45487213,0.107251465,0,1.022955
midzuid.nl,11435,60661,72,21,22,212,4.6284547,2.396502,1.2044845,0.000122,5.0967245
midzuid.nl,11435,60661,72,21,22,212,4.6382146,1.7187238,0.87991744,0,3.8845196
midzuid.nl,11435,60661,72,21,22,212,4.617214,1.7903111,0.9333805,0,4.1251764
midzuid.nl,11435,60661,72,21,22,212,4.569081,1.4718504,0.8222102,0.000123,3.122014
midzuid.nl,11435,60661,72,21,22,212,4.5619164,1.5975559,0.8446596,0,3.952649
nlw.nl,8613,45977,31,11,19,44,5.179185,6.9184012,3.3689702,0.000122,15.890188
nlw.nl,8613,45977,31,11,19,44,5.2192984,4.2856884,1.9893259,0,8.851151
nlw.nl,8613,45977,31,11,19,44,5.1288795,4.2262335,2.1146505,0.000061,8.955024
nlw.nl,8613,45977,31,11,19,44,5.123349,4.050373,2.0233934,0,8.781523
nlw.nl,8613,45977,31,11,19,44,5.1018004,4.3963933,2.1142511,0.000183,9.648567
visitaties.nl,85377,381667,29,9,10,105,4.31953,5.465851,2.3941588,0,11.25369
visitaties.nl,85377,381667,29,9,10,105,4.2533994,4.2961802,1.9319022,0.000122,8.4210825
visitaties.nl,85377,381667,29,9,10,105,4.286365,4.2163434,1.9423164,0,8.400139
visitaties.nl,85377,381667,29,9,10,105,4.290833,4.0034904,1.8947942,0,7.513829
visitaties.nl,85377,381667,29,9,10,105,4.2551317,4.351428,1.9630743,0.000122,9.0416975
renswoude.nl,24356,140078,59,23,2,116,4.284234,2.3662312,1.1691544,0,7.030533
renswoude.nl,24356,140078,59,23,2,116,4.313278,2.320334,1.0729976,0.000305,5.144514
renswoude.nl,24356,140078,59,23,2,116,4.3114667,3.6323166,1.1724553,0,7.7116003
renswoude.nl,24356,140078,59,23,2,116,4.291315,2.089574,1.0463185,0,4.2626085
renswoude.nl,24356,140078,59,23,2,116,4.2725854,2.130764,1.1428764,0.000061,5.3100185
leidschendam-voorburg.nl,21788,161305,37,21,10,64,4.451677,2.758704,1.489779,0,6.1691933
leidschendam-voorburg.nl,21788,161305,37,21,10,64,4.410226,2.4163868,1.3660136,0.000122,5.7116156
leidschendam-voorburg.nl,21788,161305,37,21,10,64,4.407689,2.60014,1.396759,0,5.5930367
leidschendam-voorburg.nl,21788,161305,37,21,10,64,4.4044013,2.3196797,1.3199162,0,5.1638594
leidschendam-voorburg.nl,21788,161305,37,21,10,64,4.4042454,3.000129,1.5374132,0.000122,7.164254
hattem.nl,0,0,0,0,0,0,4.044216,0.556442,0.11281335,0,1.7005777
hattem.nl,0,0,0,0,0,0,4.0412383,0.8379295,0.2188958,0,1.7706156
hattem.nl,0,0,0,0,0,0,4.040709,0.19542241,0.090027094,0.000122,0.6469555
hattem.nl,0,0,0,0,0,0,4.045146,0.37516594,0.13070649,0,1.0732241
hattem.nl,0,0,0,0,0,0,4.0394034,0.546659,0.23266375,0.000122,1.58776
scheldemonden.loodswezen.nl,23039,103601,84,48,8,248,4.91857,6.0285897,3.485338,0,14.92487
scheldemonden.loodswezen.nl,23039,103601,84,48,8,248,4.825794,5.23042,2.9821355,0.000122,11.472208
scheldemonden.loodswezen.nl,23039,103601,84,48,8,248,4.9365864,5.1788054,2.9636185,0,11.566766
scheldemonden.loodswezen.nl,23039,103601,84,48,8,248,4.9060407,6.996949,3.5908155,0.000061,15.019085
scheldemonden.loodswezen.nl,23039,103601,84,48,8,248,4.9634066,5.71125,3.1397247,0,12.498878
cure-afvalbeheer.nl,9287,35294,40,14,31,128,4.1762886,2.1833727,1.0633013,0,6.366269
cure-afvalbeheer.nl,9287,35294,40,14,31,128,4.1478987,2.2837539,0.8871817,0.000123,4.8756313
cure-afvalbeheer.nl,9287,35294,40,14,31,128,4.458444,1.6727874,0.87231326,0,3.8395634
cure-afvalbeheer.nl,9287,35294,40,14,31,128,4.1695957,2.4332485,1.1204532,0.000122,5.508211
cure-afvalbeheer.nl,9287,35294,40,14,31,128,4.157178,1.693111,0.8653772,0,3.3521433
eerstekamer.nl/fractie/democraten_1966,39435,39135,0,0,0,4,4.042358,0.8249984,0.13519269,0,1.3927813
eerstekamer.nl/fractie/democraten_1966,39435,39135,0,0,0,4,4.0435514,0.6765249,0.18630081,0.000244,1.07726
eerstekamer.nl/fractie/democraten_1966,39435,39135,0,0,0,4,4.076662,0.90385103,0.22439718,0,1.8059492
eerstekamer.nl/fractie/democraten_1966,39435,39135,0,0,0,4,4.0390477,2.9037366,0.37347692,0.000183,5.0886602
eerstekamer.nl/fractie/democraten_1966,39435,39135,0,0,0,4,4.048656,3.01114,0.34355414,0,6.2518396
bodegraven-reeuwijk.nl,0,0,0,0,0,0,4.336604,0.9462843,0.3392324,0,2.9604712
bodegraven-reeuwijk.nl,0,0,0,0,0,0,4.329927,0.57634115,0.18935144,0.000061,1.5398722
bodegraven-reeuwijk.nl,0,0,0,0,0,0,4.30627,0.36727595,0.12740302,0,1.0997534
bodegraven-reeuwijk.nl,0,0,0,0,0,0,4.341378,0.30502915,0.11642218,0,1.0108862
bodegraven-reeuwijk.nl,0,0,0,0,0,0,4.277007,0.67319083,0.27584666,0.000122,1.9238262
aqualysis.nl,18176,87245,57,26,5,61,4.2483263,1.8502796,1.0620581,0,5.3089237
aqualysis.nl,18176,87245,57,26,5,61,4.2718267,1.7590826,0.94593644,0.000122,3.8119383
aqualysis.nl,18176,87245,57,26,5,61,4.2822704,1.8788698,0.9504654,0,4.3480034
aqualysis.nl,18176,87245,57,26,5,61,4.3679066,2.114134,1.1120999,0.000122,4.443736
aqualysis.nl,18176,87245,57,26,5,61,4.2805495,1.6988609,0.85465425,0,3.8523588
ombudsmanmetropool.nl,4918,11353,14,14,3,35,4.197995,1.9144676,0.73511016,0,4.623825
ombudsmanmetropool.nl,4918,11353,14,14,3,35,4.166023,1.4331107,0.51387936,0.000183,3.0172548
ombudsmanmetropool.nl,4918,11353,14,14,3,35,4.1526947,1.3335259,0.50543135,0,2.988491
ombudsmanmetropool.nl,4918,11353,14,14,3,35,4.168252,0.9288609,0.42313397,0,1.8241119
ombudsmanmetropool.nl,4918,11353,14,14,3,35,4.160969,1.3181248,0.56236565,0.000122,3.2800474
empatec.nl,33751,148453,103,64,65,311,4.5117593,3.8324113,2.0301864,0,8.454609
empatec.nl,33751,148453,103,64,65,311,4.501709,3.5848894,1.9198713,0.000061,7.542549
empatec.nl,33751,148453,103,64,65,311,4.4804673,3.545353,1.9188151,0,7.5963173
empatec.nl,33751,148453,103,64,65,311,4.524743,3.7825415,1.9494045,0,7.9217443
empatec.nl,33751,148453,103,64,65,311,4.508692,3.5883193,1.8502766,0.000122,7.8373737
duiven.nl,24869,147676,40,18,7,72,4.4557285,3.3330846,1.7302368,0,7.4089375
duiven.nl,24869,147676,40,18,7,72,4.4293294,4.035555,1.8402452,0.000184,8.7257595
duiven.nl,24869,147676,40,18,7,72,4.421195,3.1893027,1.5840671,0,6.8088503
duiven.nl,24869,147676,40,18,7,72,4.4211564,3.0924637,1.6282642,0.000122,6.6839476
duiven.nl,24869,147676,40,18,7,72,4.433711,2.612552,1.3821579,0,5.714669
abg.nl,16140,15840,30,6,17,102,4.1357355,1.1810398,0.38260728,0,2.4689198
abg.nl,16140,15840,30,6,17,102,4.097816,0.42598534,0.16565669,0,0.93990326
abg.nl,16140,15840,30,6,17,102,4.09106,0.9276676,0.23594224,0,1.8320036
abg.nl,16140,15840,30,6,17,102,4.0951543,0.73096776,0.23219132,0,1.634141
abg.nl,16140,15840,30,6,17,102,4.092234,1.1073911,0.37122214,0.000244,3.016532
hilversum.nl,0,0,0,0,0,0,4.074043,0.30170608,0.097626984,0,1.4375792
hilversum.nl,0,0,0,0,0,0,4.0747275,0.3325503,0.11513871,0,1.2483463
hilversum.nl,0,0,0,0,0,0,4.0748944,0.49089837,0.19329268,0.000122,1.1229239
hilversum.nl,0,0,0,0,0,0,4.7562685,0.9560194,0.15119195,0,1.6481953
hilversum.nl,0,0,0,0,0,0,4.0778947,0.68498254,0.26860207,0.000183,2.1778288
gmr.nl,51227,50927,52,12,44,321,4.15008,3.1547723,1.3203692,0,7.5576096
gmr.nl,51227,50927,52,12,44,321,4.147842,2.285313,1.0231773,0.000183,4.9382753
gmr.nl,51227,50927,52,12,44,321,4.125387,2.21494,0.99903154,0,4.2451134
gmr.nl,51227,50927,52,12,44,321,4.1545124,2.618883,1.1582286,0,5.5463905
gmr.nl,51227,50927,52,12,44,321,4.1470337,2.4466186,1.1197635,0.000122,5.502821
hhnk.nl,32147,193349,49,24,5,121,4.395858,5.2651653,2.500884,0,11.810485
hhnk.nl,32147,193349,49,24,5,121,4.333742,4.2257433,1.8614292,0,8.905215
hhnk.nl,32147,193349,49,24,5,121,4.2621875,5.35878,1.989596,0.000061,10.711338
hhnk.nl,32147,193349,49,24,5,121,4.3131785,4.0078273,1.8826451,0,8.332267
hhnk.nl,32147,193349,49,24,5,121,4.289026,4.3015575,1.997181,0.000061,9.580903
zorgenveiligheidshuisparkstad.nl,28440,154019,70,38,27,172,4.945147,10.247937,5.7478495,0,23.295097
zorgenveiligheidshuisparkstad.nl,28440,154019,70,38,27,172,4.9921556,8.213554,4.537822,0.000061,17.176105
zorgenveiligheidshuisparkstad.nl,28440,154019,70,38,27,172,4.968743,8.227978,4.51666,0,17.11037
zorgenveiligheidshuisparkstad.nl,28440,154019,70,38,27,172,4.988301,8.548358,4.5737553,0.000305,18.060863
zorgenveiligheidshuisparkstad.nl,28440,154019,70,38,27,172,4.956094,8.452941,4.603667,0,17.767387
duo.nl,29653,29353,16,10,4,50,5.176705,5.2476935,3.209886,0.000244,11.521465
duo.nl,29653,29353,16,10,4,50,4.353545,1.2666893,0.60433394,0,2.6050892
duo.nl,29653,29353,16,10,4,50,4.347879,1.346951,0.59958893,0.000123,2.4944315
duo.nl,29653,29353,16,10,4,50,4.367704,1.53845,0.6114065,0,3.6317492
duo.nl,29653,29353,16,10,4,50,4.361702,1.6978896,0.6395,0,3.4594421
wijzijnhecht.nl/contact,18993,86312,29,25,9,84,4.495775,1.8459165,0.59328014,0.000061,7.1200686
wijzijnhecht.nl/contact,18993,86312,29,25,9,84,4.371385,0.7636254,0.39392632,0,1.6224318
wijzijnhecht.nl/contact,18993,86312,29,25,9,84,4.473624,0.9394901,0.44145292,0.000122,2.3636389
wijzijnhecht.nl/contact,18993,86312,29,25,9,84,7.719327,0.9769964,0.42093456,0,2.647953
wijzijnhecht.nl/contact,18993,86312,29,25,9,84,5.4086485,0.8257129,0.36405087,0.000305,2.1218586
nationaleombudsman.nl,11827,54879,21,8,11,151,4.466751,3.6751847,1.6905303,0,9.006037
nationaleombudsman.nl,11827,54879,21,8,11,151,4.425751,3.4927552,1.9104292,0.000183,8.1723175
nationaleombudsman.nl,11827,54879,21,8,11,151,4.4779205,3.4071517,1.8562384,0,7.165264
nationaleombudsman.nl,11827,54879,21,8,11,151,4.4621577,3.116811,1.5594871,0,6.767663
nationaleombudsman.nl,11827,54879,21,8,11,151,4.380747,2.736223,1.5012534,0.000183,5.911235
gemeentemaashorst.nl,149851,149551,29,13,5,43,4.6081257,2.129314,0.57728356,0,4.398182
gemeentemaashorst.nl,149851,149551,29,13,5,43,4.6285877,3.8263516,0.69854075,0.000244,7.533887
gemeentemaashorst.nl,149851,149551,29,13,5,43,4.6689577,1.8215985,0.54321086,0,3.8692007
gemeentemaashorst.nl,149851,149551,29,13,5,43,4.6891975,1.4283795,0.53297925,0.000122,3.0679684
gemeentemaashorst.nl,149851,149551,29,13,5,43,4.6769466,0.67428946,0.31992507,0,2.161479
odregioarnhem.nl,19183,101992,46,21,8,369,4.9593782,7.044932,4.2362356,0.000244,16.821575
odregioarnhem.nl,19183,101992,46,21,8,369,4.8865185,5.0609527,2.8345587,0,11.4435005
odregioarnhem.nl,19183,101992,46,21,8,369,4.958238,5.1133003,2.9030774,0,11.07446
odregioarnhem.nl,19183,101992,46,21,8,369,4.8591123,4.837631,2.8648584,0.000122,10.387872
odregioarnhem.nl,19183,101992,46,21,8,369,4.82925,5.3293858,2.9850323,0,11.588461
groenehartrekenkamer.nl,17393,88272,49,27,19,121,5.3384566,2.891106,1.6453421,0,6.112032
groenehartrekenkamer.nl,17393,88272,49,27,19,121,5.4031763,2.8097854,1.6241589,0.000061,6.01071
groenehartrekenkamer.nl,17393,88272,49,27,19,121,5.24705,2.7016811,1.5649803,0,5.843405
groenehartrekenkamer.nl,17393,88272,49,27,19,121,5.2875476,3.8380797,1.7359197,0.000305,7.9908953
groenehartrekenkamer.nl,17393,88272,49,27,19,121,5.261648,3.1233273,1.6544912,0,7.1814528
landvancuijk.nl,2751,11429,16,6,6,28,4.1048207,0.9306824,0.40544283,0.000061,1.9846725
landvancuijk.nl,2751,11429,16,6,6,28,4.158181,0.9342797,0.39009273,0,2.1621037
landvancuijk.nl,2751,11429,16,6,6,28,4.117235,0.653064,0.30749357,0,1.328248
landvancuijk.nl,2751,11429,16,6,6,28,4.1097403,1.224153,0.5555905,0.000183,2.7847204
landvancuijk.nl,2751,11429,16,6,6,28,4.1768765,0.97501993,0.39089108,0,2.3022814
gemeente-steenbergen.nl,6575,38022,34,14,3,63,5.239135,3.3830059,1.2480314,0.000061,7.8634405
gemeente-steenbergen.nl,6575,38022,34,14,3,63,4.9514456,2.8897314,1.0228739,0,5.591654
gemeente-steenbergen.nl,6575,38022,34,14,3,63,4.9656053,3.1589887,1.1683743,0.000122,6.305812
gemeente-steenbergen.nl,6575,38022,34,14,3,63,4.9003553,2.47207,0.9857992,0,4.720976
gemeente-steenbergen.nl,6575,38022,34,14,3,63,4.8970947,2.8247712,1.0689862,0,5.791729
ubrivierenland.nl,15449,57738,49,31,12,190,4.1345863,1.3061087,0.59809077,0,2.7843285
ubrivierenland.nl,15449,57738,49,31,12,190,4.1140385,1.7330801,0.6074647,0,3.64884
ubrivierenland.nl,15449,57738,49,31,12,190,4.117781,1.6581085,0.6781801,0.000183,3.7643661
ubrivierenland.nl,15449,57738,49,31,12,190,4.119252,1.5224104,0.56560165,0,3.448143
ubrivierenland.nl,15449,57738,49,31,12,190,4.109611,1.2317376,0.55451554,0,2.5350475
rijksdienstcn.com/overige-diensten/medisch-tuchtcollege-caribisch-nederland,56363,243822,24,65,2,56,4.126318,2.6786814,1.0840626,0.000061,4.992758
rijksdienstcn.com/overige-diensten/medisch-tuchtcollege-caribisch-nederland,56363,243822,24,65,2,56,4.1484904,2.7013705,1.0554668,0,5.311634
rijksdienstcn.com/overige-diensten/medisch-tuchtcollege-caribisch-nederland,56363,243822,24,65,2,56,4.165937,4.8089457,1.3646623,0.000122,9.267472
rijksdienstcn.com/overige-diensten/medisch-tuchtcollege-caribisch-nederland,56363,243822,24,65,2,56,4.0899415,2.5897646,1.0472442,0,4.959836
rijksdienstcn.com/overige-diensten/medisch-tuchtcollege-caribisch-nederland,56363,243822,24,65,2,56,4.1650796,3.048961,1.1049966,0,6.019642
ser.nl/nl,8622,33328,39,21,19,303,4.5395446,1.0990944,0.5040915,0,2.4467773
