url,transferSize,decodedBodySize,resourceCount,scriptCount,imageCount,divCount,runtime,package-0,package-0-core,package-0-uncore
schadefonds.nl,24443,97945,63,47,24,149,4.6903005,2.117421,0.8027985,0
schadefonds.nl,24443,97945,63,47,24,149,4.733529,2.0806198,0.80428994,0.000061
schadefonds.nl,24443,97945,63,47,24,149,4.718911,2.2849529,0.8339334,0
twiske-waterland.nl,39417,39117,0,0,0,4,4.06317,0.7991189,0.2291878,0.000306
twiske-waterland.nl,39417,39117,0,0,0,4,4.107035,0.9537538,0.097228765,0
twiske-waterland.nl,39417,39117,0,0,0,4,4.066326,0.45204914,0.08018313,0
twiske-waterland.nl,39417,39117,0,0,0,4,4.099698,0.48848963,0.039510787,0.000183
twiske-waterland.nl,39417,39117,0,0,0,4,4.067306,0.082728386,0.016113445,0
werkorganisatiedrutenwijchen.nl,163703,163403,21,6,6,26,4.6075416,1.5531895,0.517425,0
werkorganisatiedrutenwijchen.nl,163703,163403,21,6,6,26,4.689292,1.6174319,0.4383425,0.000122
werkorganisatiedrutenwijchen.nl,163703,163403,21,6,6,26,4.72256,1.2795897,0.3519598,0
werkorganisatiedrutenwijchen.nl,163703,163403,21,6,6,26,4.748699,1.1963623,0.3295548,0.000244
werkorganisatiedrutenwijchen.nl,163703,163403,21,6,6,26,4.713842,1.3415349,0.35613334,0
rijksoverheid.nl/ministeries/ministerie-van-binnenlandse-zaken-en-koninkrijksrelaties,6475,22876,23,10,7,48,4.08901,1.3967446,0.43042815,0.000122
rijksoverheid.nl/ministeries/ministerie-van-binnenlandse-zaken-en-koninkrijksrelaties,6475,22876,23,10,7,48,4.1786494,1.3239012,0.30595106,0
rijksoverheid.nl/ministeries/ministerie-van-binnenlandse-zaken-en-koninkrijksrelaties,6475,22876,23,10,7,48,4.179266,1.300074,0.30122256,0
rijksoverheid.nl/ministeries/ministerie-van-binnenlandse-zaken-en-koninkrijksrelaties,6475,22876,23,10,7,48,4.1652026,1.2418987,0.32363933,0.000122
rijksoverheid.nl/ministeries/ministerie-van-binnenlandse-zaken-en-koninkrijksrelaties,6475,22876,23,10,7,48,4.1314917,1.7201912,0.33234382,0
schouwen-duiveland.nl,0,0,0,0,0,0,4.051528,0.39028525,0.057160646,0
schouwen-duiveland.nl,0,0,0,0,0,0,4.0638337,0.52026844,0.1293662,0.000122
schouwen-duiveland.nl,0,0,0,0,0,0,4.0631466,0.38360214,0.052675813,0
schouwen-duiveland.nl,0,0,0,0,0,0,4.0644484,0.19810295,0.039739817,0
schouwen-duiveland.nl,0,0,0,0,0,0,4.063232,0.24190295,0.099791035,0.000061
hetflevolandsarchief.nl,13990,64188,50,26,14,153,4.8041525,6.318313,2.6707664,0.000183
hetflevolandsarchief.nl,13990,64188,50,26,14,153,4.6131353,4.712745,1.4398427,0
hetflevolandsarchief.nl,13990,64188,50,26,14,153,4.6312165,3.7792525,1.4203598,0
hetflevolandsarchief.nl,13990,64188,50,26,14,153,4.7668743,4.166445,1.5105658,0.000122
hetflevolandsarchief.nl,13990,64188,50,26,14,153,4.6919537,3.8079844,1.4342539,0
doetinchem.nl,32776,192415,56,30,5,162,4.2978535,3.174275,1.4444343,0.000305
doetinchem.nl,32776,192415,56,30,5,162,4.3088794,2.6147487,1.3011199,0
doetinchem.nl,32776,192415,56,30,5,162,4.292862,2.6589227,1.2532498,0
doetinchem.nl,32776,192415,56,30,5,162,4.312019,2.43895,1.269609,0.000061
doetinchem.nl,32776,192415,56,30,5,162,4.2798204,2.3595214,1.277391,0
alphenaandenrijn.nl,10500,42766,57,36,14,56,4.452489,2.1709833,0.6377394,0.000184
alphenaandenrijn.nl,10500,42766,57,36,14,56,4.476407,1.3867549,0.39003047,0
alphenaandenrijn.nl,10500,42766,57,36,14,56,4.4600897,1.7129782,0.34113666,0
alphenaandenrijn.nl,10500,42766,57,36,14,56,4.470182,1.3403187,0.3394649,0.000061
alphenaandenrijn.nl,10500,42766,57,36,14,56,4.498228,1.6197902,0.3735559,0
regiostedendriehoek.nl,26613,147441,36,25,25,220,5.5801735,11.362668,4.0820994,0
regiostedendriehoek.nl,26613,147441,36,25,25,220,5.540046,10.19421,3.6311917,0
regiostedendriehoek.nl,26613,147441,36,25,25,220,5.540348,9.031424,2.9100504,0.000122
regiostedendriehoek.nl,26613,147441,36,25,25,220,5.558869,9.321736,3.1204658,0.000122
regiostedendriehoek.nl,26613,147441,36,25,25,220,5.5292172,9.231804,2.9323354,0
wdodelta.nl,37132,199150,51,25,9,120,4.2357836,2.1096847,0.9249847,0
wdodelta.nl,37132,199150,51,25,9,120,4.3231335,2.1267006,0.92817163,0.000122
wdodelta.nl,37132,199150,51,25,9,120,4.3274155,2.207304,1.0022599,0
wdodelta.nl,37132,199150,51,25,9,120,4.2770605,2.0622554,1.0197021,0.000122
wdodelta.nl,37132,199150,51,25,9,120,4.3554463,2.064418,0.9098245,0
enkhuizen.nl,19021,94713,52,20,13,311,5.2494164,5.0433197,1.2646337,0.000061
enkhuizen.nl,19021,94713,52,20,13,311,5.3839717,3.409632,0.9408277,0
enkhuizen.nl,19021,94713,52,20,13,311,5.523886,1.9912734,0.93916994,0.000122
enkhuizen.nl,19021,94713,52,20,13,311,5.0675344,2.0795474,0.9325308,0
enkhuizen.nl,19021,94713,52,20,13,311,5.192144,2.6684868,1.1769772,0
razu.nl,135339,135039,55,45,8,221,5.135947,5.5860844,1.3019178,0
razu.nl,135339,135039,55,45,8,221,5.077625,3.9841058,1.0681281,0.000122
razu.nl,135339,135039,55,45,8,221,5.0227633,3.8997872,1.0011162,0
razu.nl,135339,135039,55,45,8,221,5.082406,3.6578765,0.98905796,0
razu.nl,135339,135039,55,45,8,221,5.0552797,4.2470846,1.043123,0.000061
vdgdrenthe.nl,16051,70072,52,41,18,102,5.2075834,6.142318,3.558546,0
vdgdrenthe.nl,16051,70072,52,41,18,102,4.8679986,5.737911,3.4179187,0
vdgdrenthe.nl,16051,70072,52,41,18,102,4.91531,5.635682,3.4473662,0.000123
vdgdrenthe.nl,16051,70072,52,41,18,102,5.0468163,5.714615,3.301124,0
vdgdrenthe.nl,16051,70072,52,41,18,102,5.1859994,6.0811152,3.49243,0.000122
nieuwreijerwaard.eu,44505,146720,72,51,18,96,5.5359817,5.9724107,2.048125,0.000061
nieuwreijerwaard.eu,44505,146720,72,51,18,96,5.422237,5.4532247,1.6919273,0
nieuwreijerwaard.eu,44505,146720,72,51,18,96,5.511863,5.6745744,1.8568177,0.000122
nieuwreijerwaard.eu,44505,146720,72,51,18,96,5.4190373,5.7888393,1.7545098,0
nieuwreijerwaard.eu,44505,146720,72,51,18,96,5.5730743,6.0511837,1.8846676,0
rijksdienstcn.com,53054,256582,39,58,18,97,4.1306033,2.237481,0.4980334,0.000122
rijksdienstcn.com,53054,256582,39,58,18,97,4.1112957,2.2547605,0.5495519,0
rijksdienstcn.com,53054,256582,39,58,18,97,4.183981,2.8203657,0.6803454,0.000183
rijksdienstcn.com,53054,256582,39,58,18,97,4.1379213,2.0593834,0.49514222,0
rijksdienstcn.com,53054,256582,39,58,18,97,4.1721272,2.2428017,0.5552647,0
jeugdhulpzuidlimburg.nl,5542,18763,16,9,3,54,4.1923656,0.96645594,0.20121273,0.000061
jeugdhulpzuidlimburg.nl,5542,18763,16,9,3,54,4.076198,0.562212,0.24130315,0
jeugdhulpzuidlimburg.nl,5542,18763,16,9,3,54,4.1763773,1.0432699,0.2759003,0.000183
jeugdhulpzuidlimburg.nl,5542,18763,16,9,3,54,4.0749035,0.7332431,0.20107785,0
jeugdhulpzuidlimburg.nl,5542,18763,16,9,3,54,4.171759,0.7659143,0.15061812,0
belastingenbollenstreek.nl,15797,76981,53,24,9,188,6.5173817,8.079317,3.4861324,0.000183
belastingenbollenstreek.nl,15797,76981,53,24,9,188,5.3983607,6.341316,2.3376446,0
belastingenbollenstreek.nl,15797,76981,53,24,9,188,5.2802935,6.1850863,2.3639624,0.000122
belastingenbollenstreek.nl,15797,76981,53,24,9,188,5.498045,6.376789,2.3349714,0
belastingenbollenstreek.nl,15797,76981,53,24,9,188,5.291336,6.617861,2.5237482,0.000244
olazzeeland.nl,6330,25571,35,16,32,142,4.822411,6.5181637,3.6801436,0
olazzeeland.nl,6330,25571,35,16,32,142,4.6462135,4.3117533,2.3061023,0.000122
olazzeeland.nl,6330,25571,35,16,32,142,4.836237,3.8165607,2.1408346,0
olazzeeland.nl,6330,25571,35,16,32,142,4.633526,3.7603683,2.129484,0.000245
olazzeeland.nl,6330,25571,35,16,32,142,4.641396,4.76196,2.2557802,0
nctv.nl,46429,225808,42,53,19,77,4.1293325,2.604731,0.632549,0.000244
nctv.nl,46429,225808,42,53,19,77,4.1092677,2.3446283,0.5437223,0
nctv.nl,46429,225808,42,53,19,77,4.1731396,2.254753,0.55125064,0
nctv.nl,46429,225808,42,53,19,77,4.134568,2.4086757,0.55095667,0.000061
nctv.nl,46429,225808,42,53,19,77,4.2381644,4.347783,0.6204966,0
dinkelland.nl,79041,78741,23,4,9,101,4.1093516,0.5443032,0.23140255,0
dinkelland.nl,79041,78741,23,4,9,101,4.097331,1.5935775,0.3867833,0.000183
dinkelland.nl,79041,78741,23,4,9,101,4.0984263,0.55099165,0.20796345,0
dinkelland.nl,79041,78741,23,4,9,101,4.103293,0.75737774,0.19492857,0
dinkelland.nl,79041,78741,23,4,9,101,4.115035,0.60653687,0.18488424,0.000061
bureauwbtv.nl/commissies/commissie-btv,7609,41398,36,14,3,159,4.9381447,5.058283,3.0346677,0
bureauwbtv.nl/commissies/commissie-btv,7609,41398,36,14,3,159,4.171744,1.3887218,0.38371086,0.000183
bureauwbtv.nl/commissies/commissie-btv,7609,41398,36,14,3,159,4.163111,1.3613961,0.35846058,0
bureauwbtv.nl/commissies/commissie-btv,7609,41398,36,14,3,159,4.169553,1.6861794,0.4155475,0
bureauwbtv.nl/commissies/commissie-btv,7609,41398,36,14,3,159,4.1612897,1.0296674,0.32997873,0.000061
loonopzand.nl,5457,18444,34,13,14,124,4.3264275,0.8134481,0.32744083,0
loonopzand.nl,5457,18444,34,13,14,124,4.3148017,1.3823273,0.3676309,0.000122
loonopzand.nl,5457,18444,34,13,14,124,4.296355,0.88458586,0.2545001,0
loonopzand.nl,5457,18444,34,13,14,124,4.31054,0.60695505,0.22451086,0
loonopzand.nl,5457,18444,34,13,14,124,4.315116,0.6955472,0.24212995,0.000061
terschelling.nl,32032,181082,45,23,8,154,4.353652,2.7605066,1.1024085,0
terschelling.nl,32032,181082,45,23,8,154,4.284373,2.5791054,1.173917,0.000183
terschelling.nl,32032,181082,45,23,8,154,4.285979,2.4974763,1.0793016,0
terschelling.nl,32032,181082,45,23,8,154,4.283875,2.2693243,1.0703013,0
terschelling.nl,32032,181082,45,23,8,154,4.2877293,1.9502109,1.0032965,0.000061
heusden.nl,17954,108554,70,16,8,106,4.1610947,0.8448149,0.27047843,0
heusden.nl,17954,108554,70,16,8,106,4.1974564,1.1455847,0.34356382,0.000183
heusden.nl,17954,108554,70,16,8,106,4.1861873,0.9211594,0.2513541,0
heusden.nl,17954,108554,70,16,8,106,4.2003627,0.9365623,0.29741433,0
heusden.nl,17954,108554,70,16,8,106,4.1845675,0.9351065,0.24312627,0.000122
cybersecurityraad.nl,48716,239515,33,52,13,79,4.12544,2.6546965,0.5787685,0
cybersecurityraad.nl,48716,239515,33,52,13,79,4.148253,5.5047874,0.6907878,0.000184
cybersecurityraad.nl,48716,239515,33,52,13,79,4.136374,5.6680174,0.5837122,0
cybersecurityraad.nl,48716,239515,33,52,13,79,4.2325473,2.9240732,0.52711993,0
cybersecurityraad.nl,48716,239515,33,52,13,79,4.104332,2.5560563,0.4533043,0.000122
vlissingen.nl,41400,254094,69,27,10,166,4.2691717,2.4959102,1.1412076,0
vlissingen.nl,41400,254094,69,27,10,166,4.33505,2.7075334,1.2065694,0.000122
vlissingen.nl,41400,254094,69,27,10,166,4.2935796,2.1258364,1.0943447,0
vlissingen.nl,41400,254094,69,27,10,166,4.304141,1.9798414,1.084596,0
vlissingen.nl,41400,254094,69,27,10,166,4.3308544,2.3132944,1.1156315,0.000244
unesco.nl/nl/nederlandse-unesco-commissie,13164,101837,16,11,9,150,4.503776,1.4724268,0.6184857,0
unesco.nl/nl/nederlandse-unesco-commissie,13164,101837,16,11,9,150,4.2550917,1.5540781,0.6116242,0.000122
unesco.nl/nl/nederlandse-unesco-commissie,13164,101837,16,11,9,150,4.575026,2.031331,0.6320342,0
unesco.nl/nl/nederlandse-unesco-commissie,13164,101837,16,11,9,150,4.216138,1.2206175,0.52467626,0
unesco.nl/nl/nederlandse-unesco-commissie,13164,101837,16,11,9,150,4.215819,1.5124428,0.55850446,0.000122
sbjh.nl,16974,122462,64,31,7,237,4.5788584,1.6413649,0.54787934,0
sbjh.nl,16974,122462,64,31,7,237,4.763321,1.3589706,0.5725551,0.000122
sbjh.nl,16974,122462,64,31,7,237,4.75354,1.1796775,0.46233407,0
sbjh.nl,16974,122462,64,31,7,237,4.65055,1.37464,0.46326315,0
sbjh.nl,16974,122462,64,31,7,237,4.6510496,1.6904621,0.5334919,0.000244
om.nl/onderwerpen/feiten-en-tarieven,43446,208560,24,50,2,50,4.2220325,2.6455498,0.9318836,0
om.nl/onderwerpen/feiten-en-tarieven,43446,208560,24,50,2,50,4.220871,2.9202843,0.8726093,0.000122
om.nl/onderwerpen/feiten-en-tarieven,43446,208560,24,50,2,50,4.2119637,2.8858132,0.80196226,0
om.nl/onderwerpen/feiten-en-tarieven,43446,208560,24,50,2,50,4.2487636,2.6848087,0.76614213,0
om.nl/onderwerpen/feiten-en-tarieven,43446,208560,24,50,2,50,4.251923,2.3977942,0.7692364,0.000122
zorgkantoordsw.nl/clienten,42654,220950,11,6,1,81,4.681286,4.9471264,2.1834462,0
zorgkantoordsw.nl/clienten,42654,220950,11,6,1,81,4.6279197,4.4472446,1.9098847,0.000183
zorgkantoordsw.nl/clienten,42654,220950,11,6,1,81,4.711904,3.8805156,1.7483057,0
zorgkantoordsw.nl/clienten,42654,220950,11,6,1,81,4.788382,10.567202,1.8475583,0.000061
zorgkantoordsw.nl/clienten,42654,220950,11,6,1,81,4.787262,11.129942,1.796522,0
beuningen.nl,29448,172947,57,22,6,91,4.2518134,2.1692667,1.0415173,0.000123
beuningen.nl,29448,172947,57,22,6,91,4.321113,1.6917251,0.8633207,0
beuningen.nl,29448,172947,57,22,6,91,4.3029633,1.9672288,0.9338306,0
beuningen.nl,29448,172947,57,22,6,91,4.3199477,2.1993704,0.9527277,0.000122
beuningen.nl,29448,172947,57,22,6,91,4.266193,2.1082861,0.9611654,0
cultureelerfgoed.nl,59762,286345,39,62,23,122,4.2869635,3.517128,1.1996806,0.000122
cultureelerfgoed.nl,59762,286345,39,62,23,122,4.279669,2.963528,0.9799738,0
cultureelerfgoed.nl,59762,286345,39,62,23,122,4.2980843,2.787823,0.96774006,0
cultureelerfgoed.nl,59762,286345,39,62,23,122,4.2721543,2.9098387,1.0284047,0.000061
cultureelerfgoed.nl,59762,286345,39,62,23,122,4.2576694,2.882181,1.0274633,0
gemeentemaasgouw.nl,31260,199190,71,26,9,155,4.3846273,3.748301,1.5130149,0
gemeentemaasgouw.nl,31260,199190,71,26,9,155,4.413004,2.9939404,1.2167672,0.000244
gemeentemaasgouw.nl,31260,199190,71,26,9,155,4.3977494,3.2399302,1.306925,0
gemeentemaasgouw.nl,31260,199190,71,26,9,155,4.3539205,2.9716325,1.3039954,0.000244
gemeentemaasgouw.nl,31260,199190,71,26,9,155,4.4291387,2.8651206,1.2935021,0
commissiemer.nl,26020,111408,26,43,11,111,4.1190085,2.1875749,0.5283952,0
commissiemer.nl,26020,111408,26,43,11,111,4.121243,1.7688217,0.5151126,0.000183
commissiemer.nl,26020,111408,26,43,11,111,4.115224,0.9475813,0.38214085,0
commissiemer.nl,26020,111408,26,43,11,111,4.127373,1.151726,0.49860436,0
commissiemer.nl,26020,111408,26,43,11,111,4.1109605,0.9894668,0.41608384,0.000122
fumo.nl,5691,17826,39,11,18,76,4.166157,0.63217306,0.28734183,0
fumo.nl,5691,17826,39,11,18,76,4.190528,0.7464882,0.30462766,0.000122
fumo.nl,5691,17826,39,11,18,76,4.228435,0.8963202,0.2559402,0
fumo.nl,5691,17826,39,11,18,76,4.1778793,0.8470628,0.24922237,0
fumo.nl,5691,17826,39,11,18,76,4.240703,0.5672748,0.21865141,0.000061
noordveluwsarchief.nl,26560,141552,66,33,24,177,4.160041,3.2932026,0.81837547,0
noordveluwsarchief.nl,26560,141552,66,33,24,177,4.1646137,3.1114738,0.7903386,0.000244
noordveluwsarchief.nl,26560,141552,66,33,24,177,4.1632113,2.8963828,0.7860081,0
noordveluwsarchief.nl,26560,141552,66,33,24,177,4.1634674,2.7832355,0.7002417,0
noordveluwsarchief.nl,26560,141552,66,33,24,177,4.168943,2.7721348,0.69267267,0.000061
eerstekamer.nl/fractie/christen_democratisch_appel,39447,39147,0,0,0,4,4.050193,0.33239388,0.032257155,0
eerstekamer.nl/fractie/christen_democratisch_appel,39447,39147,0,0,0,4,4.0854297,0.6193671,0.12504672,0.000061
eerstekamer.nl/fractie/christen_democratisch_appel,39447,39147,0,0,0,4,4.0575423,0.94773686,0.07532561,0
eerstekamer.nl/fractie/christen_democratisch_appel,39447,39147,0,0,0,4,4.0514355,0.39490342,0.040868774,0
eerstekamer.nl/fractie/christen_democratisch_appel,39447,39147,0,0,0,4,4.0555778,0.4649471,0.03763315,0
westmaasenwaal.nl,37044,228603,60,28,10,124,4.3193254,2.229181,1.2018393,0
westmaasenwaal.nl,37044,228603,60,28,10,124,4.3336916,2.1932912,1.177029,0
westmaasenwaal.nl,37044,228603,60,28,10,124,4.338645,2.5119452,1.2480352,0.000305
westmaasenwaal.nl,37044,228603,60,28,10,124,4.370446,2.610711,1.135962,0
westmaasenwaal.nl,37044,228603,60,28,10,124,4.3027635,3.2211585,1.3271494,0.000122
cea.nl,6800,28009,13,10,1,44,4.152762,0.87656426,0.3837028,0
cea.nl,6800,28009,13,10,1,44,4.1386604,0.8611293,0.2495053,0
cea.nl,6800,28009,13,10,1,44,4.15305,0.8199824,0.336998,0.000122
cea.nl,6800,28009,13,10,1,44,4.1493454,0.73101187,0.26196808,0
cea.nl,6800,28009,13,10,1,44,4.2094345,0.57807875,0.24159,0
zuid-holland.nl/online-regelen/bezwaar/bezwaar-beslissing,12053,59948,53,14,3,169,4.392054,4.202784,1.0571799,0
zuid-holland.nl/online-regelen/bezwaar/bezwaar-beslissing,12053,59948,53,14,3,169,4.3903465,2.876317,1.112736,0
zuid-holland.nl/online-regelen/bezwaar/bezwaar-beslissing,12053,59948,53,14,3,169,4.4026933,3.1387274,1.1200597,0.000244
zuid-holland.nl/online-regelen/bezwaar/bezwaar-beslissing,12053,59948,53,14,3,169,4.4756684,3.1951756,1.0757914,0
zuid-holland.nl/online-regelen/bezwaar/bezwaar-beslissing,12053,59948,53,14,3,169,4.4020915,2.5628793,1.0401306,0
knmp.nl/beroepsontwikkeling/colleges-en-commissies/specialisten-registratie-commissie-ziekenhuisfarmacie,22934,81759,22,5,0,246,4.2666497,1.5169641,0.46908098,0.000183
knmp.nl/beroepsontwikkeling/colleges-en-commissies/specialisten-registratie-commissie-ziekenhuisfarmacie,22934,81759,22,5,0,246,4.28025,1.7423931,0.44998187,0
knmp.nl/beroepsontwikkeling/colleges-en-commissies/specialisten-registratie-commissie-ziekenhuisfarmacie,22934,81759,22,5,0,246,4.264495,2.173963,0.56420803,0.000244
knmp.nl/beroepsontwikkeling/colleges-en-commissies/specialisten-registratie-commissie-ziekenhuisfarmacie,22934,81759,22,5,0,246,4.293185,1.9112864,0.5572544,0
knmp.nl/beroepsontwikkeling/colleges-en-commissies/specialisten-registratie-commissie-ziekenhuisfarmacie,22934,81759,22,5,0,246,4.2648993,1.9914156,0.527569,0
bedrijvenparka7.nl,8857,40306,35,15,14,62,4.381269,1.8456471,0.45890662,0
bedrijvenparka7.nl,8857,40306,35,15,14,62,4.3664227,1.3684403,0.39822826,0
bedrijvenparka7.nl,8857,40306,35,15,14,62,4.3821507,1.4852201,0.44000727,0.000245
bedrijvenparka7.nl,8857,40306,35,15,14,62,4.393001,1.3288447,0.3681137,0
bedrijvenparka7.nl,8857,40306,35,15,14,62,4.376498,1.1459956,0.35346723,0.000122
risse.nl,141958,141658,129,50,10,216,4.3531537,11.459797,4.479742,0
risse.nl,141958,141658,129,50,10,216,4.485276,11.769908,4.56327,0.000183
risse.nl,141958,141658,129,50,10,216,4.4464192,11.483404,4.3241568,0
risse.nl,141958,141658,129,50,10,216,4.355985,11.416883,4.3370376,0
risse.nl,141958,141658,129,50,10,216,4.3815403,12.415388,4.319846,0.000122
schiedam.nl,8030,38842,34,15,7,115,4.1748505,4.5362325,0.5861484,0
schiedam.nl,8030,38842,34,15,7,115,4.186644,3.0026822,0.57738274,0.000244
schiedam.nl,8030,38842,34,15,7,115,4.1495,2.720259,0.46941918,0
schiedam.nl,8030,38842,34,15,7,115,4.143485,2.6990614,0.5860203,0
schiedam.nl,8030,38842,34,15,7,115,4.1672616,2.4445553,0.50695854,0.000061
noord-holland.nl,11663,44871,42,15,13,111,4.2886214,0.434996,0.15932576,0
noord-holland.nl,11663,44871,42,15,13,111,4.3294606,0.45849657,0.11850461,0
noord-holland.nl,11663,44871,42,15,13,111,4.267652,0.7357707,0.20328934,0.000183
noord-holland.nl,11663,44871,42,15,13,111,4.3024435,0.18010509,0.10969874,0
noord-holland.nl,11663,44871,42,15,13,111,4.3014107,0.4671737,0.13672276,0
raalte.nl,34834,193994,55,19,10,99,4.5006814,3.2329798,1.7118826,0
raalte.nl,34834,193994,55,19,10,99,4.513851,3.8837044,1.6788247,0
raalte.nl,34834,193994,55,19,10,99,4.518055,4.0177464,1.8735222,0.000122
raalte.nl,34834,193994,55,19,10,99,4.511377,3.1648078,1.6933999,0
raalte.nl,34834,193994,55,19,10,99,4.5109916,3.278622,1.6538061,0.000061
autoriteitpersoonsgegevens.nl,545,245,0,0,0,0,4.0473056,0,0.0066898316,0
autoriteitpersoonsgegevens.nl,545,245,0,0,0,0,4.0510325,0.37481487,0.10125072,0
autoriteitpersoonsgegevens.nl,545,245,0,0,0,0,4.0524707,0.33403075,0.09880562,0.000183
autoriteitpersoonsgegevens.nl,545,245,0,0,0,0,4.054811,0.6315986,0.03742233,0
autoriteitpersoonsgegevens.nl,545,245,0,0,0,0,4.0564637,0.12819934,0.01696366,0
koopoverheid.nl,50352,249476,32,56,14,89,4.129594,2.2817426,0.5525824,0.000123
koopoverheid.nl,50352,249476,32,56,14,89,4.1496634,1.953954,0.4160059,0
koopoverheid.nl,50352,249476,32,56,14,89,4.1386585,2.3187075,0.5648734,0.000183
koopoverheid.nl,50352,249476,32,56,14,89,4.1779227,2.310846,0.5753914,0
koopoverheid.nl,50352,249476,32,56,14,89,4.1682196,2.954393,0.5792409,0
odmh.nl,15110,71445,70,13,24,351,4.9478908,1.4644079,0.56823516,0.000122
odmh.nl,15110,71445,70,13,24,351,4.704245,1.2379668,0.49907708,0
odmh.nl,15110,71445,70,13,24,351,4.69258,1.1343799,0.5843139,0.000305
odmh.nl,15110,71445,70,13,24,351,4.801798,0.9116938,0.4758093,0
odmh.nl,15110,71445,70,13,24,351,4.847307,1.1453891,0.52724695,0
nieuwegein.nl,9676,58565,73,18,7,75,4.226747,1.8752599,0.33823043,0.000122
nieuwegein.nl,9676,58565,73,18,7,75,4.2398553,0.70893717,0.1677852,0
nieuwegein.nl,9676,58565,73,18,7,75,4.2268424,1.0808476,0.27938914,0.000183
nieuwegein.nl,9676,58565,73,18,7,75,4.2063417,1.022777,0.23977484,0
nieuwegein.nl,9676,58565,73,18,7,75,4.199943,0.77133906,0.17768203,0
algemenebestuursdienst.nl,49714,244383,27,55,8,85,4.2225676,2.8106012,0.98337364,0.000183
algemenebestuursdienst.nl,49714,244383,27,55,8,85,4.2142024,2.5182066,0.8309755,0
algemenebestuursdienst.nl,49714,244383,27,55,8,85,4.214617,3.3330889,0.993311,0.000244
algemenebestuursdienst.nl,49714,244383,27,55,8,85,4.215009,2.682164,0.88367355,0
algemenebestuursdienst.nl,49714,244383,27,55,8,85,4.2201967,2.6233969,0.8721513,0
hoorn.nl,9460,32628,40,21,13,99,4.27084,0.42396522,0.15950826,0.000122
hoorn.nl,9460,32628,40,21,13,99,4.227023,0.59871435,0.14089212,0
hoorn.nl,9460,32628,40,21,13,99,4.2482157,0.86028206,0.22582358,0.000122
hoorn.nl,9460,32628,40,21,13,99,4.2071834,0.6046274,0.15056531,0
hoorn.nl,9460,32628,40,21,13,99,4.236493,1.1879932,0.21426105,0
kcb.nl,279706,535539,30,12,26,265,4.445316,3.2397017,1.5805001,0.000184
kcb.nl,279706,535539,30,12,26,265,4.4722395,3.0075748,1.4458772,0
kcb.nl,279706,535539,30,12,26,265,4.4485626,3.2853518,1.5456264,0.000244
kcb.nl,279706,535539,30,12,26,265,4.4446115,2.8533502,1.5130875,0
kcb.nl,279706,535539,30,12,26,265,4.470886,2.816389,1.4654086,0
veiligheidsregiofryslan.nl,16036,68544,23,11,14,419,4.1333766,1.2388462,0.48380977,0.000244
veiligheidsregiofryslan.nl,16036,68544,23,11,14,419,4.138607,2.0528004,0.5567576,0
veiligheidsregiofryslan.nl,16036,68544,23,11,14,419,4.134343,1.1773304,0.5189227,0.000183
veiligheidsregiofryslan.nl,16036,68544,23,11,14,419,4.1466637,1.0148269,0.39819562,0
veiligheidsregiofryslan.nl,16036,68544,23,11,14,419,4.1410427,0.871572,0.42609614,0
historischcentrumoverijssel.nl,15128,72430,69,39,28,95,5.8311033,7.3576317,3.1587477,0.000183
historischcentrumoverijssel.nl,15128,72430,69,39,28,95,4.8225656,7.531705,1.5521517,0
historischcentrumoverijssel.nl,15128,72430,69,39,28,95,4.83828,4.009218,1.5330173,0.000122
historischcentrumoverijssel.nl,15128,72430,69,39,28,95,4.853863,3.381799,1.4079958,0
historischcentrumoverijssel.nl,15128,72430,69,39,28,95,4.9059505,2.9819076,1.3703954,0.000061
rvig.nl,8464,39041,22,11,5,112,4.1420183,0.90001905,0.28152165,0
rvig.nl,8464,39041,22,11,5,112,4.139613,1.0978996,0.27369383,0
rvig.nl,8464,39041,22,11,5,112,4.1349764,0.9890679,0.38107747,0.000122
rvig.nl,8464,39041,22,11,5,112,4.141748,0.6791892,0.27585667,0
rvig.nl,8464,39041,22,11,5,112,4.1391044,0.87198496,0.3034405,0.000244
od-groningen.nl,28083,92027,26,18,8,129,4.5933256,1.6634763,0.7855756,0
od-groningen.nl,28083,92027,26,18,8,129,4.5063925,2.2394187,0.88326097,0.000122
od-groningen.nl,28083,92027,26,18,8,129,4.5365257,1.4924749,0.5717991,0
od-groningen.nl,28083,92027,26,18,8,129,4.48414,1.2770807,0.6169798,0
od-groningen.nl,28083,92027,26,18,8,129,4.555558,2.0749235,0.7303128,0.000122
werkom.nl,50952,355347,54,30,47,703,5.8657203,16.392044,8.0397,0.000123
werkom.nl,50952,355347,54,30,47,703,5.8905587,13.753662,6.6209936,0
werkom.nl,50952,355347,54,30,47,703,5.7667804,13.44201,6.6166234,0
werkom.nl,50952,355347,54,30,47,703,5.691044,12.874309,6.23914,0.000183
werkom.nl,50952,355347,54,30,47,703,5.7757006,13.589144,6.559829,0.000122
mensenrechten.nl,62592,293371,34,59,16,117,4.226348,3.0242949,1.0795182,0
mensenrechten.nl,62592,293371,34,59,16,117,4.24009,3.3919334,1.0139037,0
mensenrechten.nl,62592,293371,34,59,16,117,4.25751,2.6987176,0.92706835,0.000183
mensenrechten.nl,62592,293371,34,59,16,117,4.2494097,2.6247137,0.9425654,0
